8069,10312,13597,31891,20829,1427.9
12085,27227,8852.1,46390,27100,2077.2
12095,29157,8948.8,49400,28184,2211.9
12095,29157,8948.8,49400,28184,2211.9
12107,18563,7870.7,34281,24869,1535
12107,18563,7870.7,34281,24869,1535
17057,31807,16319,64825,49751,2902.6
17137,29406,16303,62338,50028,2791.3
17137,29406,16303,62338,50028,2791.3
17137,29406,16303,62338,50028,2791.3
17137,29406,16303,62338,50028,2791.3
17167,29406,16303,62338,50028,2791.3
17167,31439,16625,64923,50765,2907
17167,31439,16625,64923,50765,2907
18043,37903,18385,72595,55615,3250.5
18043,37903,18385,72595,55615,3250.5
18089,39504,19102,77935,57442,3489.6
18097,40151,18951,75765,56649,3392.5
18125,36113,16197,64082,52012,2869.4
18125,36113,16197,64082,52012,2869.4
18125,36113,16197,64082,52012,2869.4
18125,36113,16197,64082,52012,2869.4
18125,36113,16197,64082,52012,2869.4
18125,36113,16197,64082,52012,2869.4
18127,38117,17100,74072,52120,3316.7
18129,31048,14871,56240,43823,2518.2
18129,31048,14871,56240,43823,2518.2
18173,31969,15615,57963,45899,2595.4
18173,31969,15615,57963,45899,2595.4
18173,31969,15615,57963,45899,2595.4
19005,22104,14241,49702,44310,2225.4
20055,8415.2,9113.2,23282,29223,1042.5
21111,41428,18791,77494,56802,3469.9
21111,41428,18791,77494,56802,3469.9
21111,41428,18791,77494,56802,3469.9
21111,41428,18791,77494,56802,3469.9
21111,41428,18791,77494,56802,3469.9
21161,35344,17935,63345,53252,2836.3
21183,33013,15750,58984,46643,2641.1
22031,16825,15868,44442,21221,1990
24001,43831,16784,82779,51614,3706.5
24001,43831,16784,82779,51614,3706.5
24031,82749,19748,1.3718e+05,59287,6142.3
24031,82749,19748,1.3718e+05,59287,6142.3
24031,82749,19748,1.3718e+05,59287,6142.3
26045,38705,17261,74966,53690,3356.7
26065,42432,17282,79633,53714,3565.6
26065,42432,17282,79633,53714,3565.6
27053,28837,15216,57881,47237,2591.7
27123,22227,14608,49551,46115,2218.7
28151,15980,9197.8,28937,27301,1295.7
29093,28965,13667,47639,40489,2133.1
29099,27543,13650,50490,40186,2260.7
29175,17377,11636,39043,13957,1748.2
32003,10353,10712,23066,16146,1032.8
34033,96604,20733,1.6857e+05,64960,7547.8
35017,10044,15698,30822,24571,1380.1
35031,7614.1,14116,29394,24156,1316.1
36061,98583,16015,1.615e+05,50728,7231.5
36061,98583,16015,1.615e+05,50728,7231.5
36063,21889,11347,46359,36982,2075.8
36087,54403,9648.3,82889,29367,3711.4
36103,18668,6319.1,33168,20362,1485.1
36103,18668,6319.1,33168,20362,1485.1
36103,18668,6319.1,33168,20362,1485.1
36103,18668,6319.1,33168,20362,1485.1
38057,8809.2,13630,30151,45770,1350.1
38057,8809.2,13630,30151,45770,1350.1
38065,8638.1,13078,29220,43901,1308.4
39017,45238,18937,82196,56587,3680.4
39025,39842,19701,76288,59149,3415.9
42007,41321,17180,77080,52632,3451.4
42007,41321,17180,77080,52632,3451.4
42073,38922,16948,73686,52118,3299.4
45015,21892,11637,43729,35912,1958
45015,21892,11637,43729,35912,1958
45075,34644,15186,65664,50183,2940.2
45079,32046,14528,60901,43993,2726.9
48185,20994,15420,49813,20541,2230.4
48201,22796,8169,38353,24794,1717.3
48203,18631,15615,46341,20533,2075
49015,5400,9970.3,21225,17677,950.35
49015,5400,9970.3,21225,17677,950.35
49015,5400,9970.3,21225,17677,950.35
49047,6436.7,13623,28055,23150,1256.2
55079,31826,15467,63554,47640,2845.7
55079,31826,15467,63554,47640,2845.7
56005,5718.3,8213.6,18553,28083,830.72
56009,6356.5,8294.1,19440,28206,870.46
56023,6078.1,17486,33835,30923,1515
56037,6617.4,18634,36409,33127,1630.3
